ripple.v.02	ripple.n.01
spill_the_beans.v.01	talk.n.05
pamper.v.01	
baby-sit.v.01	
baby-sit.v.02	
bachelor.v.01	
back.v.01	backing.n.01	endorsement.n.05	support.n.02
back.v.02	
second.v.01	backing.n.01	endorsement.n.05	second.n.08
back.v.04	
back.v.05	backing.n.01
back.v.06	
bet_on.v.01	gambling.n.01
back.v.08	
back.v.09	
back.v.10	
retreat.v.04	
back_up.v.02	withdrawal.n.01
chicken_out.v.01	
back_out.v.01	
support.v.01	
back_up.v.04	
clog.v.01	backup.n.01
backbite.v.01	bitchery.n.01
backcross.v.01	
backdate.v.01	
backfire.v.01	backfire.n.04	backlash.n.02
backfire.v.02	backfire.n.02
backfire.v.03	
background.v.01	background.n.05
backhand.v.01	backhand.n.01
backlog.v.01	
backpack.v.01	
backpedal.v.01	
backpedal.v.02	
backpedal.v.03	
backscatter.v.01	
backslap.v.01	
lapse.v.03	
backspace.v.01	
backstitch.v.01	
backstop.v.01	
backstroke.v.01	
backtrack.v.01	
bacterize.v.01	
badge.v.01	badge.n.01
tease.v.01	
badger.v.02	
badmouth.v.01	
thwart.v.01	frustration.n.02
baffle.v.03	
bag.v.01	
bag.v.02	
bulge.v.02	
pocket.v.02	
bag.v.05	
bail.v.01	
bail.v.02	bailment.n.01
bail.v.03	
bail.v.04	
bail.v.05	
bail_out.v.01	
bail_out.v.02	
tease.v.02	twit.n.02
bait.v.02	
bait.v.03	
bake.v.01	baking.n.02
bake.v.02	baking.n.01
broil.v.02	
bake.v.04	
balance.v.01	chemical_equilibrium.n.01
balance.v.02	
poise.v.04	
balance.v.04	
bald.v.01	
bale.v.01	
resist.v.06	resistance.n.11
balkanize.v.01	
ball.v.01	
shock.v.01	
botch.v.01	ballup.n.01	fluff.n.03	screwup.n.01
ballast.v.01	
balloon.v.01	
balloon.v.02	inflation.n.04
ballot.v.01	vote.n.01
ballyhoo.v.01	
strong-arm.v.02	
bamboozle.v.01	
ban.v.01	ban.n.04
ban.v.02	ban.n.04
banish.v.02	
banish.v.01	barring.n.01	ostracism.n.02
band.v.01	
ring.v.06	
band_oneself.v.01	
band_together.v.01	confederation.n.03
bind.v.04	dressing.n.07
bandage.v.02	
bandy.v.01	
bandy.v.02	
